Gyro Data
SampleNo.	X(°/s)		Y(°/s)		Z(°/s)	Elapsed Time(milliseconds)
1	41.9147423319	6.72131197568	2.99826970084	10.0
2	43.5092419947	10.7266340951	1.31221981818	9.998
3	46.7058705053	10.4596126205	0.740030943974	10.0
4	41.9376298869	7.14854633509	2.37267653171	10.0
5	33.926985648	5.56930504228	4.38678136892	10.0
6	32.8588997495	7.96486912896	2.60918126638	10.0
7	41.4722496025	9.8874237463	0.434863544397	10.0
8	51.7182450433	9.78824434143	2.83042763108	10.0
9	53.4500700359	8.97192154756	4.34863544397	10.0
10	49.8948698308	8.37684511839	7.79702705919	10.0
11	46.6906121353	7.29350084989	10.1620744059	10.0
12	45.1876626924	7.5071180296	8.81933784778	10.0
13	52.671893167	5.30991275264	7.45371373467	10.0
14	66.6409308826	0.122066959831	6.50769479598	10.0
15	83.1886331247	2.69310230127	5.81343896194	10.0
16	100.209344836	0.884985458773	3.07456155074	10.0
17	115.986499394	0.671368279069	0.946018938689	10.0
18	135.555358892	3.37209976533	5.79818059196	10.0
19	135.555358892	3.37209976533	5.79818059196	10.0
20	132.305326087	4.31048951903	8.91088806765	10.0
21	120.502976908	4.18079337421	5.56167585729	10.0
22	113.003488063	3.68489634989	1.47243270296	10.0
23	104.428284135	0.282279844609	1.89966706237	10.0
24	84.4779653879	2.75413578118	5.38620460253	10.001
25	60.8427502907	4.72246550845	5.05814964799	9.999
26	59.5991931374	7.82754379915	1.44954514799	10.001
27	78.2983255465	8.91088806765	1.72419580761	10.0
28	88.6511295771	5.45486726744	3.40261650528	10.0
29	97.1805583953	2.84568600106	1.61738721776	10.0
30	112.255827934	1.89203787738	0.52641376427	10.0
31	120.594527128	1.89203787738	1.49532025793	10.0
32	107.457070576	6.40088620613	1.67079151268	10.0
33	82.4486021807	4.77586980338	3.5323126501	10.0
34	59.5457888425	2.66258556131	4.55462343869	10.0
35	43.7152299894	10.5359044704	0.755289313953	10.0
36	53.6102829207	15.8000421131	3.09744910571	10.0
37	78.4509092463	9.79587352642	9.96371559619	10.0
38	88.1247158129	4.0434680444	12.0846290233	10.0
39	81.0219445877	4.79875735835	10.078153371	10.0
40	61.1097717653	11.1004641596	4.94371187315	10.0
41	47.9189109186	8.91088806765	2.8151692611	10.0
42	38.4816090867	2.76176496617	2.79991089112	10.0
43	36.8871094239	0.869727088795	4.38678136892	10.0
44	35.7732484154	0.762918498943	6.01942695666	10.0
45	26.1909920687	0.640851539112	5.65322607716	10.0
46	24.0700786416	6.32459435623	4.2570852241	10.0
47	39.0537979609	8.99480910253	6.75182871564	10.0
48	57.699526075	6.57635746089	9.39152672198	10.0
49	65.7177994989	4.23419766913	7.36979269979	10.0
50	60.4994369661	1.63264558774	1.02993997357	10.0
51	47.9036525486	1.35799492812	1.72419580761	10.0
52	29.7309339038	3.12796584566	1.82337521247	10.0
53	19.9808354873	2.7388774112	1.39614085306	10.0
54	23.9861576068	1.19015285835	2.4565975666	10.0
55	27.426920037	0.434863544397	6.12623554651	10.0
56	33.6370766184	1.55635373784	6.03468532664	10.0
57	38.9012142611	1.52583699789	4.41729810888	10.001
58	41.2738907928	1.33510737315	4.27997277907	10.0
59	44.699394853	4.33337707399	5.47775482241	10.0
60	42.1665054366	6.28644843129	6.72131197568	10.0
61	38.6647095264	6.54584072093	8.14034038372	10.0
62	32.2180482103	5.72951792706	10.6579714302	10.0
63	33.8735813531	3.8985135296	11.3217105243	10.0
64	36.1318201099	4.15790581924	11.1843851945	10.0
65	37.7415781427	4.08161396934	8.62860822304	10.0
66	38.2908794619	3.19662851057	6.4237737611	10.0
67	37.3524897082	1.99884646723	5.44723808245	10.0
68	42.2122805465	1.57161210782	6.61450338583	10.0
69	40.9382066533	4.6919487685	8.65149577801	10.0
70	37.6652862928	7.63681417442	6.16438147146	10.0
71	38.0696330972	6.82812056554	4.30286033404	10.0
72	39.8777499397	4.51647751374	5.01237453805	10.0
73	40.5720057738	4.53936506871	4.95134105814	10.0
74	44.012768204	6.47717805602	2.90671948097	10.0
75	46.5761743604	6.25593169133	3.68489634989	10.0
76	43.7533759144	2.07513831712	5.11155394292	10.0
77	45.4928300919	0.717143389006	4.73772387843	10.0
78	49.9177573858	1.70130825264	5.85158488689	10.0
79	53.9459670602	5.46249645243	8.19374467864	10.0
80	57.8139638499	7.02647937526	8.44550778329	10.0
81	59.5915639524	4.95134105814	6.66027849577	10.0
82	57.012899426	2.25823875687	3.64675042495	10.0
83	62.4448791385	0.282279844609	0.602705614165	10.0
84	67.2207489418	0.366200879492	3.24240362051	10.0
85	66.1831797833	2.73124822621	2.53288941649	10.0
86	57.0586745359	5.74477629704	0.12969614482	10.0
87	45.5843803118	6.0575728816	2.61681045137	10.0
88	32.3019692452	4.29523114905	2.83042763108	10.0
89	20.0800148922	0.770547683932	1.54109536786	10.0
90	18.9432663287	3.12033666068	0.747660128964	10.001
91	28.0677715761	4.1121307093	2.60155208139	10.0
92	41.4112161226	3.05930318076	3.45602080021	10.0
93	54.5410434894	3.59334613002	4.20368092917	10.0
94	60.2934489714	3.93665945454	4.75298224841	10.0
95	53.8773043953	1.35799492812	5.35568786258	10.0
96	43.3871750349	0.892614643763	3.26529117547	10.0
97	36.5666836543	0.610334799154	1.12911937844	10.0
